keyword,id,title,company,location,post_date,work_type,applicant_count,description,data_analyst,bi_analyst,data_engineer,data_scientist,etl_developer,business_information,analyst
"""Analyst""",3140873674,Product Analyst (Fintech),movus technologies,"Jakarta, Jakarta, Indonesia",1 month ago,,12 applicants,"About Us

movus is the IoT, Fin-tech and Automotive start-up based in Japan.We are trying to change a big market with technology.

We are founded by the business leaders who worked at Automotive and finance startups, and who worked at Japan, US and India unicorn companies.

We are seeking the Product Analyst working with us!

Let’s build the next unicorn company.

Responsibilities
Involve in end to end SDLC
Give input and insight on technical process (server, integration method, code)
Do testing as per company standard and regulation
Maintain customer experience from successful metrics and give report and suggestion by own analytics
Do regular testing and analyze current product to find bug and error
Requirement
Have engineering background from information technology or systems information
Min experience 3 years in doing QA and software testing using automation and manual method
Have basic knowledge in Node JS, React JS and Go language
Have basic knowledge in Data base using SQL, Postgre or mongoDB
Have basic knowledge in analytic tools min. Google analytics
Full WFO
Fluent English skill
Why you work at movus?
Huge and social meaningful market Automotive industry is huge market and we can change people’s lives if customers who have not used a car can own by our service. So our business is meaningful. And there are the same problems all over the world. We are aiming to change the world, not only Indonesia.
Very interesting and exciting phase We aim to change the world and become the next unicorn but we are still very early stage. There is a potential that you can build next unicorn company and change the world by your hand. This is a very exciting phase that will given to only those who join our team ""now"".
Talented and global members Experienced and global professionals are gathering our team. You can work with talented and highly motivated members in global environment.",0,0,0,0,0,0,1
"""Analyst""",3181162844,Senior Odoo Business Analyst,Nurosoft Consulting,"Surabaya, East Java, Indonesia",4 days ago,Hybrid,11 applicants,"Responsibilities
Analyze customer business processes and suggest solutions
Implement the agreed solutions
Constantly communicate project and on-going tasks to customers
Organize and follow-up Odoo implementations
Provide training sessions and documentations to customers
Be a mentor of Junior Business Analysts

Must have
Bachelor's Degree in Accounting or Computer Science
Between the age of 18-35
Ability to understand business processes
Excellent planning and communication skills
Ability to learn fast and execute accordingly
1-3 years of experience in Odoo ERP implementation",0,0,0,0,0,0,1
"""Analyst""",3092290761,"Technical Analyst, 2022 Leadership Development Program, Jakarta",ION,"Jakarta, Jakarta, Indonesia",2 months ago,On-site,23 applicants,"Our Company

ION is a community of visionary innovators, dedicated to providing pioneering software and consultancy services to financial institutions, trading firms, central banks, governments, and corporations around the world. We strive to simplify the way people work. We do that by providing workflow and process automation software, as well as providing real-time data and business intelligence to help people make better decisions.

Since our inception in 1999, we have helped our clients transform their businesses through continuous innovation. By designing solutions and services that turn complexity into simplicity, boost efficiency, and enable better decision-making, we help our clients achieve more at lower cost, so they can be more successful in the long term.

With a dynamic team of 13,000+ employees, 100+ global offices, and over 4,800+ customers worldwide, ION provides an unparalleled career experience for those who share our passion for growth and technology evolution.

Operationally ION is structured in five areas of expertise:

Analytics: Investment banking M&A, equity and debt data, analytics, and content.

Commodities: Energy and commodities trading and risk management software solutions.

Markets: Trade pricing, trade execution, trade processing and workflow automation solutions.

Treasury: Treasury and risk management software solutions.

Core Banking: Core banking and financial software for financial institutions.

Our Program

Our Leadership Development Program (LDP) is a foundational global initiative focused on developing generational talent for ION Group’s growing operations. The program provides an opportunity for outstanding college graduates to start a career in a dynamic and fast paced global fintech and automation provider.

The Technical LDP program lasts 18 months, starting with an induction program where we will introduce you to our company, products and technologies. Post induction, you will progress through 3 rotations in our development teams, working on our products across the full development lifecycle. At the end of the 18-month program analysts will then decide whether to pursue a development focused track or to explore other areas of the business.

Sample roles include:
Development
User Experience
Product Management
Client Services

ION operates as a truly global organization, providing analysts the opportunity to work with teams and customers across the world. Traditionally, cross-cultural professional development has been a key pillar of the program. We hope and expect to resume analyst rotations and projects abroad when it is safe to do so.

What you'll do

During the program you will work with experienced software developers and subject matter experts at the forefront of financial technology. Under the direction of team leaders and an expert mentor you will have the opportunity to take ownership of challenging projects that deliver value to our customers. You will work at all stages of the software development lifecycle, including the refinement of business and technical requirements, the development of software, and the design and execution of automated tests.

Technologies you’ll work with

Development:
Frontend: HTML5 / CSS3 (SASS) / React.js / Angular / Infragistics
Backend: Node.js / Nest.js / Express.js / C# / Java
Data Services: MySQL / Neo4J / Redis / ElasticSearch / Oracle / SQL Server
Continuous Deployment: Jenkins / Docker / Ansible / TFS
Programs: Azure DevOps / PowerShell / IIS / Automation Tools
Frameworks: .Net Framework / .Net Core / Spring
Practices: Agile / Object Oriented / Domain Architectural Design, Analysis and Patterns / Test Driven Development

Basic Qualifications
2022 undergraduate graduation, in Computer Science or another numerate discipline
Able to start full time employment in August 2022
3.0 GPA or above (transcript required)
Authorisation to work in Indonesia
Demonstrated leadership potential both in and out of the classroom
1-3 relevant internship experiences
Programming ability in languages such as Java, Javascript, C#, C++
Demonstrated passion for technology
Strong problem-solving capabilities, a logical approach, and the desire to understand the “why” behind each problem
Enjoy learning new skills and looking for new approaches
Rigorous attention to detail
Proactively put ideas into action, take the initiative, and deliver results
Collaborate, contribute, and encourage others
Communicate well
Willing to work under pressure to achieve committed deliveries
Good English communication skills

How You'll Grow
Our program gives expert knowledge of the product development lifecycle and financial technology.
You'll design effective solutions to our clients’ business problems
You'll manage product development from end to end
You'll work within the ION business and technology ecosystem
You'll work in multi-functional teams, mastering technologies, methods, and processes to build advanced software systems using distributed architectures
You'll become a domain expert that can contribute to the whole product development cycle by continuously improving your ability to learn, communicate and solve problems

Application Process & Deadlines

Applications are now open.

Applicants that submit successful online applications will be required to complete technical assessment.

Successful applicants will subsequently be invited to a video interview.

The final part of the process is an assessment day consisting of interviews and exercises.

We review applications on a rolling basis and encourage you to apply as soon as you are ready because initial video interviews can occur prior to the application period closing.

We aim to notify you of your application status approximately one month after we receive your application.

Application deadline is 22 April 2022.",0,0,0,0,0,0,1
"""Analyst""",3186442110,Business Analyst,NTT DATA INDONESIA,"Jakarta, Jakarta, Indonesia",1 month ago,On-site,6 applicants,"Job Description: Responsible for defining business requirements for IT development projects. Responsible for breaking down the requirements into detailed system design.

Responsible for providing comprehensive test cases. Help project team in working through project change. Requirements: Candidate must possess at least Bachelor's Degree in any field Experienced 1 to 3 years as a business analyst in agile development project. Having the methodology can be used in eliciting requirement with Business Users. Experienced to utilize several tools such as wireframe, prototyping or UI mockup. Good command in English both speaking and writing. Excellent verbal and written communication skill Positive, self-starter, motivated, ability to work in a team and collaborate with many different clients of the company. Good problem solving skills.",0,0,0,0,0,0,1
"""Analyst""",3167449769,Marketing Analyst,PT Ethos Kreatif Indonesia,"Cilacap, Central Java, Indonesia",1 month ago,On-site,1 applicant,"Company Description: PT Ethos Kreatif Indonesia merupakan perusahaan Digital Marketing yang berpusat di Kota Cilacap, membuka kesempatan untuk generasi milenial Cilacap dan sekitarnyaa. Buat kalian yang suka tantangan dalam bekerja, memiliki pribadi yang komunikatif, kreatif, rajin, teliti, amanah, jujur, dan bertanggung jawab, Yuk segera daftarkan diri kalian. Job Description:
Melakukan market research dengan analisa SWOT
Merancang dan mengevaluasi metode pengumpulan data dengan teknik survei, kuisioner, poling opini
Menafsirkan data, merumuskan laporan, dan membuat rekomendasi dari hasil analisis
Menganalisa dan mengoptimasi campaign dan promo yang sedang berjalan
Mengumpulkan dan menganalisa data statistik",0,0,0,0,0,0,1
"""Analyst""",3165501076,Campaign Analyst Intern - Ecommerce,Lifepack,"Jakarta, Jakarta, Indonesia",2 weeks ago,On-site,18 applicants,"Job Description
Assist to manage paid campaign budget and ensure that we are allocating spend optimally across e-commerce channels
Contribute to campaign performance reports, using data to tell stories, and identify optimization opportunities.
Previous experience as a Campaign Specialist/Onsite Marketing/Growth Marketing in E-Commerce is preferred.
Demonstrated problem-solving and analytical capabilities, with the ability to develop solutions for challenging, undefined problems.
Passion for working with technology products and solving consumer needs
Requirements
Final year student or recent fresh graduate from Marketing/Business/or any related major
Good communication skill
Up to date with recent business trends
Good knowledge of Microsoft Excel",0,0,0,0,0,0,1
"""Analyst""",3191390333,MIS Analyst,Citi,"Jakarta, Jakarta, Indonesia",5 days ago,,11 applicants,"Job Id: 22533813

The MIS Analyst is a trainee professional role. Requires a good knowledge of the range of processes, procedures and systems to be used in carrying out assigned tasks and a basic understanding of the underlying concepts and principles upon which the job is based. Good understanding of how the team interacts with others in accomplishing the objectives of the area. Makes evaluative judgements based on the analysis of factual information. They are expected to resolve problems by identifying and selecting solutions through the application of acquired technical experience and will be guided by precedents. Must be able to exchange information in a concise and logical way as well as be sensitive to audience diversity. Limited but direct impact on the business through the quality of the tasks/services provided. Impact of the job holder is restricted to own job.

Responsibilities:
Participate in operational support include implementation support, administrative and operations coordination for the various products, programs and services offered by the business.
Perform acceptance testing and platform rollouts.
Liaise between operations staff, product managers, relationship managers, portfolio managers, custodians, and clients
Conduct support activities dealing with record/documentation maintenance, storage & retrieval, account opening, imaging and administering/maintaining client accounts.
Applies good understanding of how the team interacts with others in accomplishing the goals of the area.
Requires a good knowledge of the range of processes, procedures and systems to be used in carrying out assigned tasks including the correct execution of control mechanisms related to assure integrity data and policies accomplishment and a basic understanding of the underlying concepts and principles.
Makes evaluative judgments based on the analysis of factual information.
Limited but direct impact on the business through the quality of the tasks/services provided.
Resolves problems by identifying and selecting solutions through the application of acquired technical experience and will be guided by precedents.
Appropriately assess risk when business decisions are made, demonstrating particular consideration for the firm's reputation and safeguarding Citigroup, its clients and assets, by driving compliance with applicable laws, rules and regulations, adhering to Policy, applying sound ethical judgment regarding personal behavior, conduct and business practices, and escalating, managing and reporting control issues with transparency.
Qualifications:
Basic level experience in a related role (combination of education/experience).
Education:
Bachelor’s/University degree or equivalent experience
This job description provides a high-level review of the types of work performed. Other job-related duties may be assigned as required.

-------------------------------------------------

Job Family Group:

Operations - Core

-------------------------------------------------

Job Family:

MIS Analysis

------------------------------------------------------

Time Type:

Full time

------------------------------------------------------

Citi is an equal opportunity and affirmative action employer.

Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.

Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review Accessibility at Citi.

View the ""EEO is the Law"" poster. View the EEO is the Law Supplement.

View the EEO Policy Statement.

View the Pay Transparency Posting",0,0,0,0,0,0,1
"""Analyst""",3193638000,Business Analyst,PT Jasa Kelola Asia,"Jakarta, Jakarta, Indonesia",2 days ago,On-site,5 applicants,Min 1 years experience as Business Analystb. Strength in Microsoft Excel Formulac. Having experience in Life Insuranced. Familiar with query/SQL,0,0,0,0,0,0,1
"""Analyst""",3175174073,Sales Analyst,Mekari,"Jakarta, Jakarta, Indonesia",2 weeks ago,,58 applicants,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. Our mission is to empower businesses and professionals to progress effortlessly. Our products (Talenta, Jurnal, KlikPajak, & Qontak) have been used by tens of thousands of businesses in Indonesia.

To reach millions, we need more people like you: entrepreneurs, builders, owners inside the company who are eager to grow at scale. Join us to empower more businesses with technology.

Job Description
Assisting in the sales process through data analysis
Collecting and analyzing data from sales reports
Developing quotas for the Sales team, evaluating their performance on the basis of this quota, and forecasting sales.
Preparing daily, weekly, quarterly, monthly, and annual sales reviews.
Working alongside and providing support/advice to the Finance, Marketing, and Sales departments
Preparing and leading informational meetings for staff in order to explain sales trends and new marketing strategies.
Advising on the hiring and/or termination of members of the staff, as needed.
Job Requirement
Ability to learn quickly, especially new software programs
Exceptional communication and interpersonal skills
Being resourceful, energetic, driven, structured, and displaying a strong desire to take initiative.
Strong organizational, operational, and planning skills in a sales focused environment
Excellent analytical, problem-solving capabilities, and detail-oriented
Dynamic, high-energy individual, self-motivated, and result-driven.
What You Will Get
Competitive salary + daily allowance
Private health insurance (outpatient, inpatient, maternity, dental)
Allowance for sports activities and glasses/contact lenses
Strategic office location, accessible by MRT
Flexible working hours and remote work culture
Notebook Ownership Program
Friendly and dynamic work environment
Opportunity to take part in growing Indonesia's no. 1 SaaS company
Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up.

We wish you the best. Have a great day",0,0,0,0,0,0,1
"""Analyst""",3181079208,IT Senior Solution Analyst,Michael Page,"Jakarta, Jakarta, Indonesia",1 week ago,On-site,1 applicant,"Diverse and multicultural working environment |Create business process footprint on a global scale


About Our Client

A global supply chain company focusing on 4PL and 3PL services. The company has operations across America, Europe, and Asia, with clients include leading global F&B companies and more.

Job Description

As IT Senior Solution Analyst, you will be part of the company's global IT team and help in designing the blueprint of their business processes, be part of their pilot project for new WMS system adoption, as well as consult business users and local IT teams on any requirements and solutioning needs.
Execute proactively the WMS (Warehouse Management System)/TMS (Transport Management System) product life cycle
Provide analysis and design of the WMS/TMS solution
Translate future-state business capabilities and requirements into WMS/TMS solution requirements
Provide expertise and guidance on the overall WMS/TMS infrastructure as it relates to the application
Proactively propose enhancements for WMS/TMS solutions, focusing on business value to markets.
Accountable for the functional design and related documentation
Verify and valuate the deliveries of 3rd party supplier (cost estimations, Build and test results) from a content perspective
inform the requestor about cost estimate and expected time window for delivery (who is accountable?)
Verify and valuate the technical documentation
Ensuring reusability of design for common processes and eliminating customization where applicable
Ensure process- and domain knowledge is retained in the WMS/TMS team
Assist together with the Solution Architect in the preparation of the investment cost case.
The Successful Applicant

To be a successful IT Senior Solution Analyst, you must have experience in analyzing and translating business requirements into technical documents, as well as creating business process blueprint.
Excellent analytical and technical skill
Capable to translate business requirements in functional specs.
Understanding of warehouse and transport processes such as as Infor, Manhattan, SAP
Fluent in English
Experience in business process knowledge within one or more of the following Industry Sectors: Logistics, Supply chain management preferred
Team player, with experience in Europe and Asia ideally and in virtual teams
Undergraduate or graduate degree; e.g. Business Administration, Logistics, Information Technology
Understanding of agile methods and processes, and capability of supporting agile project teams by providing advice and guidance on opportunities, impact and risks
Ability to work independently and manage multiple projects with minimal supervision
Ability to work with developers in an in-and-out outsourced environment
Excellent planning and organizational skills
Technical understanding of Oracle and Windows based applications
Technical understanding of Microsoft Azure based applications
What's on Offer
Diverse and multicultural working environment
Create business process footprint on a global scale
Global supply chain company
Contact: Benedictus Jovan

Quote job ref: JN-072022-5679831",0,0,0,0,0,0,1
"""Analyst""",3175171523,Information Security Analyst,Mekari,"Jakarta, Jakarta, Indonesia",2 weeks ago,,50 applicants,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. Our mission is to empower businesses and professionals to progress effortlessly. Our products (Talenta, Jurnal, KlikPajak, & Qontak) have been used by tens of thousands of businesses in Indonesia.

To reach millions, we need more people like you: entrepreneurs, builders, owners inside the company who are eager to grow at scale. Join us to empower more businesses with technology.

Job Descriptions
Provide insight and formulate policy and procedure development of risk management and information security system.
Liaison with different departments to coordinate and support the implementation of risk management and information security policy and procedure.
Monitor risk management and information security policy and procedure.
Requirements/Qualifications
A fresh graduate with cross-disciplined background is welcomed.
Strongly analytic with effective communication skills.
Can work with little supervision
What You Will Get
Competitive salary + daily allowance
Private health insurance (outpatient, inpatient, maternity, dental)
Allowance for sports activities and glasses/contact lenses
Strategic office location, accessible by MRT
Flexible working hours and remote work culture
Notebook Ownership Program
Friendly and dynamic work environment
Opportunity to take part in growing Indonesia's no. 1 SaaS company
Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up. We wish you the best. Have a great day!",0,0,0,0,0,0,1
"""Analyst""",3169877818,Customer Service Analyst,Citi,"Jakarta, Jakarta, Indonesia",2 weeks ago,On-site,189 applicants,"Job Id: 22522254

The Customer Service Analyst 1 is an entry-level position responsible for assisting in customer related activities and providing resolutions in coordination with the Customer Service team. The overall objective of this role is to address external customer issues and provide ongoing customer service support.

Responsibilities:
Serve as single point of contact for internal partners and external clients, interacting with key teams to identify and resolve issues
Ensures customer inquiries are answered in an efficient and timely manner, maintaining compliance with departmental standards
Conduct necessary analyses to address client needs
Communicate resolutions to clients
Appropriately assess risk when business decisions are made, demonstrating particular consideration for the firm's reputation and safeguarding Citigroup, its clients and assets, by driving compliance with applicable laws, rules and regulations, adhering to Policy, applying sound ethical judgment regarding personal behavior, conduct and business practices, and escalating, managing and reporting control issues with transparency.
Qualifications:
Previous relevant experience preferred
Experience in customer service
Proven investigative, analytical and risk management skills
Demonstrated ability to present concepts and influence/lead change
Consistently demonstrate clear and concise written and verbal communication
Consistently deliver high-quality customer service with focus on building client relationship and achieving quality results
Education:
Bachelor's degree/University degree or equivalent experience
-------------------------------------------------

Job Family Group:

Customer Service

-------------------------------------------------

Job Family:

Institutional Customer Service

------------------------------------------------------

Time Type:

Full time

------------------------------------------------------

Citi is an equal opportunity and affirmative action employer.

Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.

Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review Accessibility at Citi.

View the ""EEO is the Law"" poster. View the EEO is the Law Supplement.

View the EEO Policy Statement.

View the Pay Transparency Posting",0,0,0,0,0,0,1
"""Analyst""",3177961838,Product Analyst,PT. Equityworld Futures,"Surabaya, East Java, Indonesia",1 week ago,On-site,6 applicants,"The ideal candidate will be responsible for using their analytical mindset to analyze and interpret product data, then relating it to potential business trends and issues. This candidate will feel comfortable using insights they have discovered to communicate important themes and discoveries to company leadership.

Responsibilities
Analyze current and past product data and performance to make recommendations on profit enhancement
Consistently analyze product information based on both routine and ad-hoc reports
Interpret product data to recognize changing trends, patterns, and their meaning related to key performance indicators
Communicate product insights suggesting business issues to management

Qualifications
Bachelor's degree in Accounting, Economics, or Finance or equivalent experience
0 - 3 year’s product/financial analysis and modeling experience
Advanced knowledge of Excel
Placement : Surabaya",0,0,0,0,0,0,1
"""Analyst""",3147003739,System Analyst,bumi.ai,"Jakarta, Jakarta, Indonesia",1 month ago,,28 applicants,"Belief

We are bumi.ai, an AI-driven startup company focusing on developing cutting-edge AI solutions for organizations starting from MNC, government, and other startup companies. Our sole vision has been and will only be for the betterment of humanity. If you have the same vision in uplifting humanity through various technology breakthrough, come and join us!

Role

Systems analysts analyze how well software, hardware, and the wider IT system fit the business needs of their employer or of a client. They write requirements for new systems and may also help implement them and monitor their effectiveness. They need to liaise between and report to internal and external clients and stakeholders, including programmers and developers, throughout the development process

Responsibilities
Analyze clients' existing IT systems and business models
Communicating with clients regarding the required data and agreement on detailed work schedules
Carry out the process of collecting data from various sources (especially clients) related to the needs of the system to be built or developed.
Gather and analyze the business requirement from the business user
Identify areas for improvement or automation on existing process, application, or new platform
Working together with the developers and Project Managers to ensure the alignment of business requirements and the developed solution
Identify all possible test scenarios; prepares and execute the test plan for the systems under development
Support users on change control and system updates
Maintaining the quality of the output of the project being held and maintaining conformity to the application specifications with the scope that is provided by the Business Advisor.
Supporting Web Designer, Programmer and Software Tester related to the system that are build or already built when there is a revision during the warranty period.
Provide training and user manuals to users of a new system
Draw up, supervise and document testing schedules for complete systems
Requirements
Minimum 2 years work experience as a System Analyst
Requirement Analysis & Documentation
Strong conceptual skills and analysis
Ability to work independently and prioritize and manage work to meet the project deadline
Ability to solve problems creatively and effectively
Working knowledge of a wide variety of programming languages
Excellent analytical skills
Critical thinking ability
Stong problem-solving capacity
High-level written and verbal communication skills
Ability to work under pressure and to tight deadlines",0,0,0,0,0,0,1
"""Analyst""",3160412161,Business Analyst,FAZZ Financial Group,"Jakarta, Jakarta, Indonesia",1 month ago,On-site,28 applicants,"About Fazz Financial Group

Fazz Financial Group is a digital financial services group founded in 2016. It is based in Southeast Asia, and is the holding group for over 10 FinTech startups, which includes PayFazz, Xfers, Modal Rakyat, StraitsX, and others.

Fazz Financial Group’s mission is to enable financial access for everyone, especially within Southeast Asia, where 70% of its population is underserved.

Fazz Financial Group has headquarters in Singapore and Indonesia, with 600 staff spread across regional offices in Malaysia, Taiwan, and Vietnam. We are proud to be local and knowledgeable about the region, giving an intimate understanding of Southeast Asia’s financial needs.

As a local group born and bred in Southeast Asia, companies within Fazz Financial Group are among the first Indonesian startups, and one of the many Singaporean startups to be seeded by the prestigious Y-Combinator programme. We are backed by both global and local investors including Insignia Venture Partners, B Capital, BRI Ventures, and many others.

We know how important our mission is to improving the livelihoods of millions of people in Southeast Asia. That's why we're looking for passionate and driven people to join us to accelerate financial access for everyone.

Head to our website to get to know us better: https://fazzfinancial.com/What you'll do
Analyze business process to define requirement for business improvement and technology solution
Coordinate with business process user related to business improvement and technology solution requirement
Develop and maintain requirement documentation for system implementation prior development stage
Maintain close coordination with engineering team during development stage
Executing end-to-end testing prior solution deployment

What we're looking for
Having basic finance knowledge is preferable
Is able to handle System Support function for ERP System
Coming from Information System background
Have 1+ year of experience

We love reviewing all the applications we receive, but unfortunately, we may not be able to get back to everyone individually. If we’d like to move forward with your application, we’ll definitely be in touch!

Fazz Financial Group is an equal opportunity employer. Individuals seeking employment at Fazz Financial Group will be considered without regard to race, religion, national origin, age, sex, gender, gender identity, gender expression, sexual orientation, marital status, medical condition, ancestry, physical or mental disability, or any other characteristic protected by applicable laws.

By submitting your application, you agree that Fazz Financial Group may collect your personal data for recruiting, regional organization planning, and related purposes.",0,0,0,0,0,0,1
"""Analyst""",3163521499,IT System Analyst,"Indocyber Global Teknologi, PT","Jakarta, Jakarta, Indonesia",1 month ago,On-site,15 applicants,"Job Description
To collect and analysis the business requirements of the customers or key users of the functions of software solutions and documents the requirements
Working closely with production team to ensure projects are developed as expected
Assisting the sales team / project management team in meeting with clients on technical aspect
Understand the basic knowledge of all the company's products
Understand knowledge on basic hardware architecture to support sales and service delivery
Requirements
At least 2 years of experience in Business / System Analyst work or equivalent
Have experience in Multi-finance company would be point plus
Good understanding in software solution design
Able to develop the Functional Specification Documentation based on the requirements of the client
Experience in middle to large enterprise implementation
Knowledge in PHP will be an advantage
Excellent documentation, communications and presentation skill with customers
Self-motivated
Willing to Work from Office in Bogor",0,0,0,0,0,0,1
"""Analyst""",3189802746,"JUNIOR QUANTITATIVE ANALYST - Dubai, UAE",Cobblestone Energy,"Depok, West Java, Indonesia",5 days ago,,2 applicants,"Employment type: Full-time & Permanent

Salary: Base salary of 60,000 USD in a zero-tax environment (plus performance-based biannual bonuses)

Location: Dubai, UAE (We provide visa sponsorship & relocation)

About Cobblestone Energy, Dubai

Cobblestone Energy is an energy trading company specialising in Great Britain and European wholesale electricity markets. We match the interests of power supply and demand in terms of timing and place of delivery. Every day we trade enough electricity to power a small country. In doing so, we help to balance the electricity grid, lowering the cost to end consumers, and aiding the transition to a renewable future.

At Cobblestone Energy, we are a diverse team of over 50 people from 20+ nationalities - we believe in hiring extraordinary talent from all around the world. Our flat organizational structure helps us in giving our team members complete ownership of the work and ensures ideas come from every level. We believe in providing unlimited growth opportunities to our people alongside constant feedback and support, which allows us to cover our vulnerabilities and grow as a team in new and interesting ways. With the right performance and potential, you could be managing the power desk for an entire country within eighteen months in your role. Come join our dream team!

Responsibilities:
Work collaboratively to develop, maintain and improve new trading strategies and back-testing
Develop new trading tools, strategies and improve existing ones
Conducting quantitative research, modelling and analysis using data
Work hand in hand with the tech team to implement new business ideas

Basic Qualifications:
At least upper second-class honors in university
Excellent numerical and logical reasoning skills
Ability to think clearly in critical situations
Passion, resilience, and integrity

Preferred Qualification & Background:

We look for individuals from strong numerical backgrounds like mathematics, statistics or engineering degree/experience as such skills carry over well for excelling as a Junior Quantitative Analyst. However, we welcome applicants from all backgrounds and experiences with a track record of excellence, both inside and outside of academics.

The Hiring Process:

After your application is evaluated, you will be invited to two psychometric tests followed by a trading simulation and three rounds of remote interviews. All the finalists will then be invited for final round of the recruitment process which is a one-week training program, the Commercial Training Program (CTP), at our Dubai office. We will cater for all relocation costs, i.e., flights, tickets, accommodation, work visa paperwork, and related expenses.

Those who pass the CTP will be offered a full-time role at Cobblestone Energy and join our 7-12 month long Commercial Developmemt Program (CDP). The CDP is a well-structured rotational trading program where you will work alongside our seasoned traders, who will mentor you on the market fundamentals of trading to help you develop potent trading and analytical skills.",0,0,0,0,0,0,1
"""Analyst""",3161013298,Operations Analyst (Mandarin Speaking),PT. IDEAGA ALTEKNO NUSAKARSA,"Jakarta, Jakarta, Indonesia",3 weeks ago,On-site,26 applicants,"Collecting and organising information from various sources like computer data and sales histories.
Conducting interviews with employees and managers
Identifying and solving problems in various fields or specialised areas
Examine the data to figure out what is important to the problem and which methods are best to analyse it
Use statistical methods to analyse information and develop solutions to business problems
Advise managers on findings and the various courses they can take to address the problem
Write memos and reports for managers to look over the findings and recommendations",0,0,0,0,0,0,1
"""Analyst""",3164184653,System Analyst,Bina Nusantara Group,"Jakarta, Jakarta, Indonesia",1 month ago,On-site,9 applicants,"Job Description
Ensure the effectiveness of the system development process
Identify the user’s need and available business process
Ensure the arrangement and system development align with the user’s requirement
Monitor and enhance user’s satisfaction towards various IS Application Development in Software Solution Department
Requirements
Minimum Bachelor Degree in Computer Studies / IT
Minimum 1 year experience in similar position/ Fresh Graduate
Have experience in Business Process Management and SDLC Tools",0,0,0,0,0,0,1
"""Analyst""",3194524713,Treasury Analyst,Amartha,"South Jakarta City, Jakarta, Indonesia",3 weeks ago,On-site,25 applicants,"You'll be part of the Finance Treasury team and will be handled Treasury operations.

Job Description:
Oversees daily management of cash and debt
Manage AP aging
Reviews preparation of cash flow projections
Manages and negotiates bank relationships
Develops and implements cash management operational strategies
Provides detailed consolidated cash flow projections
Assists in the development of bank relationships
Reviews monthly interest expenses
Reviews monthly journal entries

Requirements
Minimum three years experience as Treasury team
Minimum Bachelor’s Degree in Accounting/Finance from a reputable university
Experienced in a fast-growing, fast-paced organization with constrained resources
Familiar with ERP (Enterprise Resource Planning)
Knowledge of MS Office including Excel
Strong in verbal communication skills",0,0,0,0,0,0,1
"""Analyst""",3152180782,Market Analyst (Project),Shopee,"Jakarta, Jakarta, Indonesia",1 month ago,On-site,36 applicants,"Job Description:
Structure problem, collect relevant data from Shopee database, perform complex quantitative and qualitative analyses, and distill thoughts into business insights and recommendation.
Assist early-stage implementation of strategic projects and process improvement initiative (topic includes but not limited to company P&L, seller management, category management, business development and marketing strategies, etc.).
Collaborate & coordinate for campaign planning, curation and performance analysis
Develop and subsequently review / track these KPIs for the projects.

Requirements:
2+ years of professional experience in management consulting, consumer-focused, B2C or e-commerce industry
Exceptional project management and communication skills
Have a strong affinity for critical thinking, hands-on execution, problem solving, and result-orientation
Passion to work in a fast-paced, ambiguous startup environment",0,0,0,0,0,0,1
"""Analyst""",3178378216,PPIC Analyst,Cerestar Indonesia,"Jakarta, Jakarta, Indonesia",1 week ago,On-site,45 applicants,"Menganalisa dan memastikan ketersediaan barang produksi Menganalisa dan memastikan ketersediaan packaging dan jadwal kedatangan packaging Memonitor ketersediaan by product brand & pollard Membuat laporan mingguan dan meeting Berkoordinasi dengan tim marketing Monitoring aging stock Membuat monthly report sales forecast Sasaran mutu dan audit internal Visit supplier untuk memahami proses pabrik, supply chain, performance, lead time, dan kendala lainnya Melakukan perjalanan dinas ke pabrik di luar kota (Cilegon, Gresik, Medan)",0,0,0,0,0,0,1
